channel group,Enggaged session,Engagement sessions per user,Engagement  Rate,Average Engagment time per session,Event per session,Bouns Rate,Event count,DateHour,sessions,Users,hours
Direct,2024040803,20,23,10,43.82608696,0.5,4.130434783,,95,74.8,
Direct,2024041102,20,24,12,65.54166667,0.6,5.083333333,,122,56.75,
Direct,2024041804,20,27,8,17.37037037,0.4,3.037037037,,82,72.42,
Direct,2024042004,20,24,9,36.54166667,0.45,3.375,,81,63.44,
Direct,2024042005,20,24,12,64.875,0.6,3.625,,87,27.23,
Direct,2024042106,20,22,11,15.72727273,0.55,3.590909091,,79,74.15,
Direct,2024042207,20,28,15,28.96428571,0.75,4.75,,133,23.99,
Direct,2024042402,20,31,13,60.22580645,0.65,5.516129032,,171,52.04,
Direct,2024043004,20,23,13,39.2173913,0.65,3.304347826,,76,28.53,
Direct,2024050107,20,24,7,26.66666667,0.35,4.583333333,,110,20.7,
Direct,2024050205,20,26,14,71.03846154,0.7,4.538461538,,118,45.32,
Direct,2024050206,20,26,11,69.53846154,0.55,4.5,,117,37.7,
Organic Search,2024040702,20,22,11,25.27272727,0.55,4.636363636,,102,49.16,
Organic Search,2024040703,20,22,15,53.22727273,0.75,5.772727273,,127,54.63,
Organic Search,2024041008,20,27,16,29.07407407,0.8,3.222222222,,87,22.62,
Organic Search,2024041805,20,26,11,39.73076923,0.55,4.538461538,,118,27.38,
Organic Search,2024042008,20,25,15,36.72,0.75,3.32,,83,53.52,
Organic Search,2024042101,20,29,14,99.75862069,0.7,3.586206897,,104,40.59,
Organic Search,2024042306,20,22,15,46.5,0.75,3.772727273,,83,63.75,
Organic Search,2024042407,20,23,15,77.65217391,0.75,4.913043478,,113,59.14,
Organic Search,2024042604,20,22,11,25.86363636,0.55,3.818181818,,84,70.74,
Organic Search,2024042701,20,25,17,85.52,0.85,5.2,,130,61.55,
Organic Search,2024042809,20,28,14,19.82142857,0.7,3.464285714,,97,45.8,
Organic Search,2024042908,20,26,12,31.80769231,0.6,3.461538462,,90,60.38,
Organic Search,2024050102,20,24,13,54.83333333,0.65,4.041666667,,97,36.52,
Organic Search,2024050107,20,22,15,48.40909091,0.75,3.636363636,,80,38.38,
Organic Search,2024050206,20,21,17,56.42857143,0.85,3.714285714,,78,67.34,
Organic Social,2024040805,20,28,16,256.7142857,0.8,5,,140,46.79,
Organic Social,2024041304,20,34,15,67.58823529,0.75,3.911764706,,133,67.9,
Organic Social,2024042805,20,28,15,20.60714286,0.75,4.035714286,,113,69.35,
Referral,2024040701,20,24,14,47.25,0.7,5.083333333,,122,71.45,
Referral,2024041102,20,30,13,70.6,0.65,3.966666667,,119,75,
Referral,2024041501,20,28,15,23.57142857,0.75,3.928571429,,110,45.86,
Referral,2024041606,20,21,17,51.19047619,0.85,3.666666667,,77,39.13,
Referral,2024041723,20,25,16,156.4,0.8,5.24,,131,54.93,
Referral,2024041907,20,24,13,34.79166667,0.65,4.375,,105,42.27,
Referral,2024042102,20,21,16,149.8095238,0.8,10.85714286,,228,56.06,
Referral,2024042103,20,22,14,51.13636364,0.7,5,,110,62.34,
Referral,2024042206,20,26,15,89.76923077,0.75,6.423076923,,167,61.3,
Referral,2024042208,20,24,17,412.9583333,0.85,5.875,,141,42.47,
Referral,2024042503,20,25,15,154.32,0.75,6.36,,159,30.01,
Referral,2024042608,20,22,17,156.2272727,0.85,6.227272727,,137,45.83,
Referral,2024042707,20,23,15,83.13043478,0.75,6.086956522,,140,28.56,
Direct,2024040904,19,23,9,33.56521739,0.473684211,4.652173913,,107,73.41,
Direct,2024040905,19,24,10,58,0.526315789,4.708333333,,113,40.75,
Direct,2024041303,19,28,11,11.67857143,0.578947368,2.821428571,,79,29.27,
Direct,2024041305,19,23,12,51.52173913,0.631578947,4.47826087,,103,21.53,
Direct,2024041405,19,27,11,50.37037037,0.578947368,3.814814815,,103,58.75,
Direct,2024041903,19,26,12,28.23076923,0.631578947,4.384615385,,114,58.21,
Direct,2024042107,19,20,10,35.1,0.526315789,3.65,,73,40.44,
Direct,2024042407,19,30,11,13.03333333,0.578947368,2.9,,87,24.3,
Direct,2024042502,19,25,12,53.68,0.631578947,3.68,,92,44.58,
Direct,2024042505,19,24,14,30.20833333,0.736842105,4.125,,99,38.67,
Direct,2024042606,19,25,13,41.96,0.684210526,3.48,,87,60.63,
Direct,2024042608,19,30,14,37.63333333,0.736842105,3.766666667,,113,56.35,
Direct,2024042708,19,27,10,13.74074074,0.526315789,2.962962963,,80,41.88,
Direct,2024042804,19,25,9,14.52,0.473684211,3.08,,77,33.07,
Direct,2024042807,19,25,9,35.44,0.473684211,5.92,,148,79.28,
Direct,2024042903,19,24,12,30.95833333,0.631578947,4.583333333,,110,47.24,
Direct,2024050203,19,27,11,76.22222222,0.578947368,4.851851852,,131,61.3,
Direct,2024050207,19,21,7,36.80952381,0.368421053,4.952380952,,104,28.43,
Organic Search,2024040607,19,20,11,23.1,0.578947368,3.95,,79,49.14,
Organic Search,2024040806,19,23,14,36.43478261,0.736842105,3.913043478,,90,21.65,
Organic Search,2024040902,19,30,17,66.63333333,0.894736842,4,,120,50.33,
Organic Search,2024040907,19,25,15,95.56,0.789473684,4.44,,111,77.84,
Organic Search,2024041108,19,25,14,34.2,0.736842105,4.16,,104,43.05,
Organic Search,2024041403,19,23,10,19.26086957,0.526315789,2.913043478,,67,22.34,
Organic Search,2024041905,19,22,12,59.77272727,0.631578947,4.181818182,,92,21.86,
Organic Search,2024042304,19,24,12,28.375,0.631578947,3.041666667,,73,43.28,
Organic Social,2024042005,19,24,12,47.375,0.631578947,4.083333333,,98,29.6,
Organic Social,2024042305,19,22,15,56.04545455,0.789473684,4.5,,99,21.4,
Referral,2024040602,19,24,15,100.5,0.789473684,8.541666667,,205,65.37,
Referral,2024040707,19,22,14,32.59090909,0.736842105,5.272727273,,116,47.51,
Referral,2024040802,19,25,13,68.32,0.684210526,4.52,,113,37.35,
Referral,2024041107,19,20,18,76.95,0.947368421,8.2,,164,74,
Referral,2024041400,19,26,11,40.61538462,0.578947368,4.961538462,,129,26.97,
Referral,2024041603,19,20,15,56.6,0.789473684,5.75,,115,77.36,
Referral,2024042406,19,21,16,130.4761905,0.842105263,5.761904762,,121,38.84,
Referral,2024042603,19,21,11,47.47619048,0.578947368,4,,84,73.3,
Referral,2024050205,19,25,13,77.28,0.684210526,5.76,,144,56.18,
Direct,2024040605,18,21,12,42.80952381,0.666666667,4.380952381,,92,69.6,
Direct,2024040606,18,25,8,14.32,0.444444444,3.72,,93,79.04,
Direct,2024040805,18,23,8,9.043478261,0.444444444,3.173913043,,73,37.3,
Direct,2024040807,18,25,8,20.76,0.444444444,3.52,,88,77.67,
Direct,2024042007,18,20,9,14.4,0.5,3.75,,75,43.37,
Direct,2024042304,18,20,14,157.55,0.777777778,6.8,,136,43.13,
Organic Search,2024040603,18,23,12,25.13043478,0.666666667,3.608695652,,83,40.42,
Organic Search,2024040801,18,28,11,77.10714286,0.611111111,5.714285714,,160,52.48,
Organic Search,2024040901,18,26,12,46.42307692,0.666666667,3.769230769,,98,29.25,
Organic Search,2024041004,18,21,16,141.1428571,0.888888889,3.761904762,,79,53.22,
Organic Search,2024041706,18,23,11,43.82608696,0.611111111,3.739130435,,86,52.5,
Organic Search,2024042207,18,23,9,15.47826087,0.5,3,,69,65.71,
Organic Search,2024042505,18,25,15,38.8,0.833333333,3.56,,89,70.02,
Organic Search,2024042708,18,21,10,33,0.555555556,2.904761905,,61,46.43,
Organic Search,2024042804,18,21,12,51.61904762,0.666666667,4.666666667,,98,38.14,
Organic Search,2024042907,18,24,12,25.54166667,0.666666667,3.333333333,,80,35.56,
Organic Search,2024043006,18,22,13,35.36363636,0.722222222,4.227272727,,93,31.68,
Organic Search,2024050105,18,19,12,40,0.666666667,3.368421053,,64,23.46,
Organic Search,2024050205,18,19,13,104.3684211,0.722222222,4.789473684,,91,40.55,
Organic Search,2024050301,18,23,12,18.04347826,0.666666667,4.347826087,,100,36.21,
Organic Search,2024050303,18,18,12,106.3333333,0.666666667,3.5,,63,77.99,
Organic Search,2024050304,18,18,13,128.0555556,0.722222222,5.222222222,,94,53.46,
Organic Search,2024050305,18,19,14,113.0526316,0.777777778,5.052631579,,96,40.84,
Organic Social,2024040605,18,24,14,60.375,0.777777778,4.333333333,,104,54.83,
Referral,2024040803,18,18,10,79.72222222,0.555555556,5.777777778,,104,28.35,
Referral,2024041004,18,20,11,59.6,0.611111111,4.35,,87,46.64,
Referral,2024041302,18,20,15,25.8,0.833333333,4.3,,86,57.57,
Referral,2024041307,18,20,14,39.55,0.777777778,5.65,,113,49.33,
Referral,2024041502,18,24,12,99.04166667,0.666666667,4.333333333,,104,44.11,
Referral,2024041601,18,23,14,57.30434783,0.777777778,4.695652174,,108,79.63,
Referral,2024041702,18,20,14,79.65,0.777777778,4.2,,84,72.82,
Referral,2024041803,18,19,14,165.5263158,0.777777778,4.578947368,,87,57.4,
Referral,2024041804,18,22,12,178.4545455,0.666666667,5.227272727,,115,54.16,
Referral,2024042202,18,27,15,27.51851852,0.833333333,4.333333333,,117,57.24,
Referral,2024042606,18,20,12,9.05,0.666666667,3.45,,69,32.08,
Referral,2024042607,18,20,14,57.2,0.777777778,5,,100,43.71,
Referral,2024042708,18,25,14,76.68,0.777777778,4.64,,116,22.37,
Referral,2024042802,18,21,14,144,0.777777778,4.714285714,,99,48.53,
Referral,2024042907,18,22,19,61.54545455,1.055555556,6.863636364,,151,52.58,
Direct,2024040702,17,21,10,16.95238095,0.588235294,4.857142857,,102,33.66,
Direct,2024041104,17,20,13,23.25,0.764705882,3.75,,75,77.84,
Direct,2024041107,17,25,8,45.84,0.470588235,4.88,,122,74.57,
Direct,2024041904,17,22,8,28,0.470588235,3.227272727,,71,63.33,
Direct,2024042305,17,21,6,24.76190476,0.352941176,3.857142857,,81,52,
Direct,2024042803,17,21,10,23.52380952,0.588235294,4.142857143,,87,72.2,
Direct,2024042902,17,30,8,25.6,0.470588235,3.533333333,,106,27.84,
Direct,2024050204,17,21,12,49.66666667,0.705882353,5.19047619,,109,67.43,
Organic Search,2024040704,17,18,9,23.44444444,0.529411765,3.888888889,,70,27.49,
Organic Search,2024040705,17,18,7,38.83333333,0.411764706,3.888888889,,70,67.65,
Organic Search,2024041206,17,22,10,41.77272727,0.588235294,4.363636364,,96,36.55,
Organic Search,2024041302,17,21,10,19.38095238,0.588235294,3.476190476,,73,72.63,
Organic Search,2024041305,17,19,13,49.31578947,0.764705882,4.631578947,,88,76.64,
Organic Search,2024041604,17,20,10,26.7,0.588235294,3.65,,73,28.93,
Organic Search,2024041723,17,20,15,86.7,0.882352941,4.85,,97,47.76,
Organic Search,2024042106,17,19,9,90.15789474,0.529411765,6.421052632,,122,78.86,
Organic Search,2024042301,17,25,11,13.08,0.647058824,3.16,,79,49,
Organic Search,2024042702,17,19,14,154.6842105,0.823529412,5.263157895,,100,71.81,
Organic Search,2024042707,17,17,11,36.52941176,0.647058824,4.529411765,,77,55.32,
Organic Search,2024050104,17,20,13,31.7,0.764705882,3.5,,70,42.52,
Referral,2024041006,17,22,12,44.59090909,0.705882353,3.363636364,,74,37.15,
Referral,2024041304,17,17,14,131.2352941,0.823529412,6.470588235,,110,32.19,
Referral,2024041306,17,18,11,76.72222222,0.647058824,4.5,,81,65.71,
Referral,2024042007,17,19,12,31.78947368,0.705882353,4.157894737,,79,43.19,
Referral,2024042107,17,20,14,61.75,0.823529412,8.95,,179,50.68,
Referral,2024042703,17,18,14,80.66666667,0.823529412,7.166666667,,129,49.54,
Referral,2024042906,17,20,15,49.6,0.882352941,5.15,,103,54.64,
Direct,2024040604,16,21,6,77.04761905,0.375,4.142857143,,87,71.93,
Direct,2024040804,16,19,12,102.5263158,0.75,3.526315789,,67,78.84,
Direct,2024041604,16,25,9,38.68,0.5625,3.48,,87,44.46,
Direct,2024042002,16,26,13,27.38461538,0.8125,4.153846154,,108,69.65,
Direct,2024042006,16,18,8,35.61111111,0.5,4.111111111,,74,65.87,
Direct,2024042204,16,21,10,59.14285714,0.625,5,,105,54.41,
Direct,2024042206,16,21,9,15.66666667,0.5625,3.285714286,,69,77.36,
Direct,2024042404,16,21,9,27,0.5625,4.142857143,,87,32.03,
Direct,2024042503,16,18,9,157.2222222,0.5625,4.777777778,,86,26.56,
Direct,2024042504,16,19,10,48.73684211,0.625,3.736842105,,71,71.24,
Direct,2024042605,16,19,8,15.89473684,0.5,3.631578947,,69,46.35,
Direct,2024043006,16,22,8,37.18181818,0.5,3.545454545,,78,70.82,
Organic Search,2024040709,16,25,9,34.84,0.5625,3.48,,87,73.59,
Organic Search,2024041504,16,22,12,48.77272727,0.75,3.136363636,,69,23.75,
Organic Search,2024041804,16,16,8,15.375,0.5,4.125,,66,73.01,
Organic Search,2024042003,16,20,11,157.3,0.6875,4,,80,46.9,
Organic Search,2024042403,16,18,13,18.66666667,0.8125,3.333333333,,60,50.63,
Organic Search,2024042503,16,20,13,61.4,0.8125,6,,120,57.6,
Organic Search,2024042808,16,17,11,49.41176471,0.6875,4.470588235,,76,75.58,
Organic Search,2024043005,16,18,10,13.38888889,0.625,3.166666667,,57,21.15,
Organic Social,2024041305,16,18,12,20.44444444,0.75,3.888888889,,70,48.61,
Organic Social,2024042704,16,24,10,34.375,0.625,4.75,,114,61.26,
Referral,2024040605,16,18,10,54,0.625,3.666666667,,66,63.36,
Referral,2024040702,16,19,13,42.73684211,0.8125,4,,76,61.55,
Referral,2024040804,16,19,13,499.9473684,0.8125,5.736842105,,109,28.07,
Referral,2024040805,16,18,12,108.6111111,0.75,5.888888889,,106,37.96,
Referral,2024040905,16,17,13,62.17647059,0.8125,5.882352941,,100,41.52,
Referral,2024041104,16,18,11,79.44444444,0.6875,3.833333333,,69,68.27,
Referral,2024041204,16,22,12,95.5,0.75,4.272727273,,94,36.73,
Referral,2024041205,16,20,11,60.65,0.6875,4.2,,84,32.64,
Referral,2024041303,16,18,10,18.16666667,0.625,3.555555556,,64,77.45,
Referral,2024041305,16,19,12,55.78947368,0.75,3.684210526,,70,20.53,
Referral,2024041506,16,18,13,141.0555556,0.8125,5.611111111,,101,79.87,
Referral,2024041706,16,20,13,95.75,0.8125,7.45,,149,60.61,
Referral,2024042106,16,18,14,88.5,0.875,6.333333333,,114,69.71,
Referral,2024042203,16,20,13,75.95,0.8125,4.1,,82,37.68,
Referral,2024042207,16,19,10,59.10526316,0.625,4.526315789,,86,20.86,
Referral,2024042504,16,17,11,64.58823529,0.6875,4.588235294,,78,64.27,
Referral,2024042807,16,17,15,48.58823529,0.9375,5,,85,70.05,
Referral,2024042903,16,18,10,189.7777778,0.625,5.388888889,,97,64.43,
Referral,2024043005,16,19,14,54.89473684,0.875,4.789473684,,91,28.57,
Direct,2024040706,15,20,9,28.35,0.6,3.8,,76,65.21,
Direct,2024040707,15,20,9,30.05,0.6,4.45,,89,66.14,
Direct,2024040806,15,22,8,25,0.533333333,3.318181818,,73,59.51,
Direct,2024042103,15,21,7,20.76190476,0.466666667,3.142857143,,66,65.97,
Direct,2024042302,15,25,7,32.4,0.466666667,4.2,,105,70.76,
Direct,2024050102,15,23,7,36.91304348,0.466666667,4.173913043,,96,56.82,
Direct,2024050103,15,22,9,38.95454545,0.6,3.727272727,,82,25.32,
Organic Search,2024040605,15,18,10,16.83333333,0.666666667,2.888888889,,52,49.26,
Organic Search,2024040805,15,16,12,20.375,0.8,3.8125,,61,24.66,
Organic Search,2024041304,15,18,11,34.66666667,0.733333333,4.944444444,,89,44.45,
Organic Search,2024041704,15,18,11,31.11111111,0.733333333,2.833333333,,51,44.43,
Organic Search,2024041705,15,23,13,26.13043478,0.866666667,3.391304348,,78,23.96,
Organic Search,2024042104,15,17,14,36.82352941,0.933333333,5.882352941,,100,40.93,
Organic Search,2024042303,15,18,11,23.61111111,0.733333333,3.166666667,,57,26.66,
Organic Search,2024042504,15,16,10,17.8125,0.666666667,3.1875,,51,68.49,
Organic Search,2024042904,15,16,11,97.625,0.733333333,7.0625,,113,76.86,
Organic Search,2024043004,15,19,11,24.26315789,0.733333333,3.421052632,,65,24.34,
Referral,2024040708,15,17,14,134.0588235,0.933333333,6.529411765,,111,77.31,
Referral,2024041106,15,17,10,34.35294118,0.666666667,4.470588235,,76,51.35,
Referral,2024041403,15,19,10,49.21052632,0.666666667,3.789473684,,72,37.97,
Referral,2024041704,15,19,10,32.47368421,0.666666667,3.421052632,,65,24.61,
Referral,2024041904,15,16,9,39.0625,0.6,3.625,,58,50.04,
Referral,2024042104,15,19,12,45.73684211,0.8,6.052631579,,115,67.67,
Referral,2024042204,15,19,8,90.57894737,0.533333333,4.526315789,,86,62.43,
Referral,2024042205,15,15,9,41.13333333,0.6,4.533333333,,68,23.01,
Referral,2024042404,15,22,12,89.95454545,0.8,6.045454545,,133,24.37,
Referral,2024042405,15,16,12,204.1875,0.8,10.375,,166,44.17,
Referral,2024042506,15,18,13,118.5555556,0.866666667,5.611111111,,101,37.72,
Referral,2024043002,15,23,14,86.73913043,0.933333333,4.043478261,,93,33.94,
Referral,2024043003,15,19,12,103.6315789,0.8,5,,95,36.86,
Referral,2024050105,15,18,8,104.6666667,0.533333333,4.388888889,,79,68.21,
Referral,2024050303,15,23,10,40.47826087,0.666666667,4.695652174,,108,75.75,
Direct,2024041103,14,23,6,5.826086957,0.428571429,3.52173913,,81,44.31,
Direct,2024041905,14,19,7,41.89473684,0.5,3.578947368,,68,74.37,
Direct,2024042003,14,18,10,52.27777778,0.714285714,4.277777778,,77,39.29,
Direct,2024042105,14,18,10,28.5,0.714285714,2.833333333,,51,48.59,
Direct,2024042604,14,20,8,7.9,0.571428571,4.5,,90,33.56,
Direct,2024050106,14,16,12,21.4375,0.857142857,3.8125,,61,58.43,
Organic Search,2024040706,14,16,7,25.1875,0.5,3.375,,54,78.74,
Organic Search,2024040904,14,18,11,69.16666667,0.785714286,6.222222222,,112,56.21,
Organic Search,2024041203,14,18,11,38.88888889,0.785714286,3.888888889,,70,41.47,
Organic Search,2024042204,14,19,12,20.10526316,0.857142857,3.315789474,,63,58.87,
Organic Search,2024042205,14,16,10,150.125,0.714285714,3.3125,,53,27.38,
Organic Search,2024042606,14,18,6,21.05555556,0.428571429,3.166666667,,57,73.32,
Organic Search,2024042704,14,18,11,55.16666667,0.785714286,6.388888889,,115,50.19,
Organic Search,2024042705,14,17,8,37.29411765,0.571428571,5.058823529,,86,46.96,
Organic Search,2024042803,14,17,8,50.23529412,0.571428571,3.705882353,,63,55.15,
Organic Search,2024050103,14,15,8,27.13333333,0.571428571,3.066666667,,46,57.49,
Organic Search,2024050108,14,17,11,40.41176471,0.785714286,3.941176471,,67,24.31,
Organic Search,2024050202,14,22,9,8.590909091,0.642857143,4.136363636,,91,60.96,
Referral,2024040706,14,14,7,30.35714286,0.5,4.071428571,,57,34.52,
Referral,2024040904,14,16,8,27.75,0.571428571,5,,80,62.84,
Referral,2024041003,14,18,9,51.83333333,0.642857143,3.777777778,,68,69.35,
Referral,2024041005,14,17,10,125.7058824,0.714285714,7.588235294,,129,68.24,
Referral,2024041402,14,18,11,172.7222222,0.785714286,4.722222222,,85,53.15,
Referral,2024041407,14,17,13,30.11764706,0.928571429,4.117647059,,70,51.21,
Referral,2024041503,14,18,9,24.94444444,0.642857143,4.388888889,,79,28.57,
Referral,2024041507,14,16,13,56.9375,0.928571429,6.375,,102,66.52,
Referral,2024042303,14,17,8,55.94117647,0.571428571,4.411764706,,75,36.28,
Referral,2024042306,14,20,12,49.9,0.857142857,7.75,,155,49.8,
Referral,2024042808,14,19,12,65.36842105,0.857142857,5.578947368,,106,37.06,
Referral,2024043004,14,15,9,248,0.642857143,7,,105,28.03,
Referral,2024050102,14,17,11,64.58823529,0.785714286,8.294117647,,141,57.77,
Referral,2024050306,14,17,12,58.23529412,0.857142857,4.529411765,,77,23.26,
Direct,2024040703,13,16,6,20.125,0.461538462,4.1875,,67,64.92,
Direct,2024042905,13,18,6,54.38888889,0.461538462,3.333333333,,60,39.06,
Direct,2024043003,13,20,4,26.1,0.307692308,4.6,,92,20.01,
Organic Search,2024040606,13,16,9,141.4375,0.692307692,4.375,,70,50.67,
Organic Search,2024040707,13,19,11,26.05263158,0.846153846,3.210526316,,61,22.81,
Organic Search,2024041005,13,16,7,33.875,0.538461538,3.5625,,57,36.57,
Organic Search,2024041406,13,15,8,22.2,0.615384615,3.466666667,,52,62.42,
Organic Search,2024042706,13,18,7,13.22222222,0.538461538,3.5,,63,23.76,
Organic Search,2024042903,13,15,7,7.066666667,0.538461538,2.866666667,,43,70.36,
Organic Search,2024050106,13,15,10,35.6,0.769230769,3.266666667,,49,20.23,
Organic Social,2024042705,13,15,11,43.06666667,0.846153846,5,,75,34.81,
Referral,2024040603,13,15,11,144.4666667,0.846153846,9.6,,144,64.45,
Referral,2024040703,13,14,11,122.3571429,0.846153846,5.357142857,,75,38.98,
Referral,2024040705,13,16,10,57.75,0.769230769,6.0625,,97,26.11,
Referral,2024041605,13,17,11,19.47058824,0.846153846,3.941176471,,67,41.61,
Referral,2024041905,13,15,8,48.53333333,0.615384615,5.2,,78,36.22,
Referral,2024042505,13,14,13,75.5,1,3.928571429,,55,70.56,
Direct,2024041406,12,14,5,6.428571429,0.416666667,3.571428571,,50,38.8,
Direct,2024042008,12,20,8,29.45,0.666666667,3.5,,70,67.34,
Direct,2024042704,12,14,4,12.35714286,0.333333333,3.5,,49,73.51,
Direct,2024050105,12,15,8,156,0.666666667,6.466666667,,97,46.03,
Direct,2024050305,12,14,5,10.35714286,0.416666667,3.714285714,,52,74.6,
Organic Search,2024040804,12,14,8,16.85714286,0.666666667,3.714285714,,52,42.64,
Organic Search,2024041104,12,14,8,54.57142857,0.666666667,3.571428571,,50,77.84,
Organic Search,2024041603,12,16,10,27.875,0.833333333,4.125,,66,25.36,
Organic Search,2024042305,12,15,6,25.73333333,0.5,4,,60,61.22,
Organic Search,2024042603,12,15,9,50.4,0.75,5.466666667,,82,49.63,
Organic Search,2024042605,12,14,7,39.14285714,0.583333333,3.142857143,,44,43.26,
Organic Search,2024050204,12,14,8,44.07142857,0.666666667,3.714285714,,52,57.96,
Referral,2024040806,12,16,7,30.9375,0.583333333,3.8125,,61,62.23,
Referral,2024041408,12,16,9,67.8125,0.75,6.375,,102,20.26,
Referral,2024041505,12,16,12,152.75,1,4.6875,,75,30.02,
Referral,2024041604,12,13,9,43.92307692,0.75,6.692307692,,87,62.78,
Referral,2024042304,12,18,9,1168,0.75,5.111111111,,92,59.98,
Referral,2024042705,12,15,10,86.4,0.833333333,9.733333333,,146,77.96,
Referral,2024042905,12,14,11,130.5714286,0.916666667,4.214285714,,59,65.66,
Referral,2024050305,12,13,4,62,0.333333333,3.692307692,,48,77.05,
Direct,2024040705,11,16,5,18.9375,0.454545455,3,,48,62.15,
Direct,2024040802,11,18,3,20.22222222,0.272727273,3.111111111,,56,37.88,
Direct,2024041603,11,18,6,5.833333333,0.545454545,3.055555556,,55,26.32,
Direct,2024042705,11,16,2,9.625,0.181818182,3.125,,50,66.91,
Direct,2024042806,11,15,5,5.466666667,0.454545455,2.666666667,,40,58.65,
Direct,2024042904,11,17,6,59.35294118,0.545454545,3.882352941,,66,22.89,
Organic Search,2024041303,11,16,7,34.6875,0.636363636,3.125,,50,41.6,
Organic Search,2024041405,11,15,10,23.06666667,0.909090909,3,,45,77.41,
Organic Search,2024042005,11,14,9,19.07142857,0.818181818,3.714285714,,52,50.02,
Organic Search,2024042105,11,14,6,20.21428571,0.545454545,4.071428571,,57,45.96,
Organic Search,2024042703,11,15,9,24.86666667,0.818181818,3.133333333,,47,47.46,
Referral,2024041103,11,15,6,91.73333333,0.545454545,5.4,,81,32.53,
Referral,2024042006,11,11,8,153.2727273,0.727272727,9.545454545,,105,42.12,
Referral,2024042105,11,12,8,58.83333333,0.727272727,5.25,,63,42.19,
Referral,2024042605,11,14,10,52.21428571,0.909090909,6.071428571,,85,23.14,
Referral,2024042706,11,12,11,201,1,10.83333333,,130,66.05,
Organic Search,2024040604,10,11,7,50.09090909,0.7,4.181818182,,46,44.99,
Organic Search,2024041105,10,12,7,44.33333333,0.7,4.333333333,,52,69.33,
Organic Search,2024042004,10,15,6,22.06666667,0.6,2.866666667,,43,71.02,
Organic Search,2024042404,10,14,9,6.5,0.9,3.5,,49,32.72,
Referral,2024041504,10,15,8,75.73333333,0.8,5.266666667,,79,59.44,
Referral,2024041906,10,12,8,44.83333333,0.8,4.833333333,,58,48.34,
Referral,2024042305,10,11,5,20.81818182,0.5,4.818181818,,53,72.81,
Referral,2024042803,10,10,9,54.5,0.9,7,,70,32.94,
Referral,2024042805,10,13,8,57.15384615,0.8,4.692307692,,61,60.67,
Organic Search,2024041505,9,10,7,46,0.777777778,11.5,,115,56.47,
Organic Search,2024042103,9,14,5,11.71428571,0.555555556,3.071428571,,43,37.72,
Referral,2024040704,9,14,7,54,0.777777778,3.857142857,,54,28.2,
Referral,2024041105,9,14,7,121.5714286,0.777777778,5.142857143,,72,59.1,
Referral,2024041404,9,12,7,47.16666667,0.777777778,5.083333333,,61,64.32,
Referral,2024041406,9,11,8,30.27272727,0.888888889,6.636363636,,73,38.94,
Referral,2024042604,9,9,6,80.88888889,0.666666667,5.333333333,,48,58.69,
Organic Search,2024040803,8,12,7,29.91666667,0.875,3.416666667,,41,43.71,
Organic Search,2024042006,8,12,7,25.91666667,0.875,3.083333333,,37,62.79,
Organic Search,2024042102,8,13,6,22.69230769,0.75,3.923076923,,51,31.95,
Organic Search,2024050203,8,12,4,18.91666667,0.5,3.083333333,,37,73.41,
Referral,2024042704,8,12,7,88,0.875,4.166666667,,50,37.24,
Referral,2024042003,7,9,3,23.66666667,0.428571429,3.777777778,,34,42.07,
Referral,2024042004,7,10,6,90.2,0.857142857,4.2,,42,23.49,
Referral,2024042804,7,11,5,79.09090909,0.714285714,5.636363636,,62,26.69,
Organic Search,2024040905,6,8,5,627.375,0.833333333,5.625,,45,50.95,
Organic Search,2024042807,6,10,4,23.3,0.666666667,4.3,,43,36.06,
Organic Social,2024041623,6,6,6,102.6666667,1,4.833333333,,29,70.13,
Referral,2024041405,6,12,7,22.83333333,1.166666667,2.75,,33,20.88,
Referral,2024042005,6,7,4,22.14285714,0.666666667,5.428571429,,38,42.75,
Referral,2024042806,6,9,4,65.11111111,0.666666667,3.888888889,,35,40.24,
Unassigned,2024042415,6,6,0,145.5,0,3.333333333,,20,21.16,
Unassigned,2024042410,5,5,0,11.6,0,2,,10,27.46,
Organic Search,2024042805,4,7,1,10.85714286,0.25,3,,21,44.82,
Organic Search,2024042806,4,8,3,12.875,0.75,2.75,,22,49.57,
Referral,2024041623,4,4,4,635,1,7.25,,29,44.26,
Unassigned,2024041119,4,4,0,54,0,2.25,,9,51.86,
Unassigned,2024041312,4,4,0,70.5,0,1.25,,5,55.71,
Unassigned,2024041316,4,4,0,25.75,0,2,,8,20.6,
Unassigned,2024041511,4,4,0,19.25,0,1,,4,47.85,
Unassigned,2024041514,4,4,0,8.25,0,1.5,,6,77.81,
Unassigned,2024042318,4,4,0,64.25,0,1.75,,7,51.14,
Unassigned,2024042319,4,4,1,53,0.25,3.25,,13,60.65,
Unassigned,2024050119,4,4,0,158.25,0,7.25,,29,38.71,
Unassigned,2024050300,4,4,0,11.25,0,3.5,,14,66.44,
Unassigned,2024040615,3,3,0,26,0,1,,3,66.38,
Unassigned,2024040622,3,3,0,30,0,2,,6,51.28,
Unassigned,2024040811,3,3,0,17.66666667,0,1.333333333,,4,78.56,
Unassigned,2024041114,3,3,0,124,0,3.333333333,,10,27.53,
Unassigned,2024041321,3,3,0,0,0,1.333333333,,4,21.02,
Unassigned,2024041408,3,3,0,1.666666667,0,2.666666667,,8,66.21,
